user_id,user_handle,email,referred_by_user_id,signup_date_key,country,region,age_band,acquisition_channel,preferred_language,marketing_opt_in
4198,viewer_04198,viewer04198@example.invalid,,20240128,Brazil,Latin America,45+,Search,Spanish,1
4199,viewer_04199,viewer04199@example.invalid,,20230222,United States,North America,25-34,Referral,English,1
4200,viewer_04200,viewer04200@example.invalid,771,20250723,Japan,APAC,13-17,Organic,Japanese,0
4201,viewer_04201,viewer04201@example.invalid,,20240420,Canada,North America,35-44,Creator,French,1
4202,viewer_04202,viewer04202@example.invalid,,20240517,Mexico,Latin America,18-24,Paid Social,German,1
4203,viewer_04203,viewer04203@example.invalid,,20230621,Indonesia,APAC,45+,Search,Portuguese,0
4204,viewer_04204,viewer04204@example.invalid,,20231104,France,Europe,25-34,Referral,Spanish,1
4205,viewer_04205,viewer04205@example.invalid,,20250411,Germany,Europe,13-17,Organic,English,1
4206,viewer_04206,viewer04206@example.invalid,,20241017,Brazil,Latin America,35-44,Creator,Japanese,0
4207,viewer_04207,viewer04207@example.invalid,1709,20240326,United States,North America,18-24,Paid Social,French,1
4208,viewer_04208,viewer04208@example.invalid,,20240313,Japan,APAC,45+,Search,German,1
4209,viewer_04209,viewer04209@example.invalid,,20251215,Canada,North America,25-34,Referral,Portuguese,0
4210,viewer_04210,viewer04210@example.invalid,,20230520,Mexico,Latin America,13-17,Organic,Spanish,1
4211,viewer_04211,viewer04211@example.invalid,,20240616,Indonesia,APAC,35-44,Creator,English,1
4212,viewer_04212,viewer04212@example.invalid,,20230718,France,Europe,18-24,Paid Social,Japanese,0
4213,viewer_04213,viewer04213@example.invalid,,20230828,Germany,Europe,45+,Search,French,1
4214,viewer_04214,viewer04214@example.invalid,1173,20250509,Brazil,Latin America,25-34,Referral,German,1
4215,viewer_04215,viewer04215@example.invalid,,20230423,United States,North America,13-17,Organic,Portuguese,0
4216,viewer_04216,viewer04216@example.invalid,,20230911,Japan,APAC,35-44,Creator,Spanish,1
4217,viewer_04217,viewer04217@example.invalid,,20250628,Canada,North America,18-24,Paid Social,English,1
4218,viewer_04218,viewer04218@example.invalid,,20230830,Mexico,Latin America,45+,Search,Japanese,0
4219,viewer_04219,viewer04219@example.invalid,,20250614,Indonesia,APAC,25-34,Referral,French,1
4220,viewer_04220,viewer04220@example.invalid,,20250425,France,Europe,13-17,Organic,German,1
4221,viewer_04221,viewer04221@example.invalid,3360,20231216,Germany,Europe,35-44,Creator,Portuguese,0
4222,viewer_04222,viewer04222@example.invalid,,20250108,Brazil,Latin America,18-24,Paid Social,Spanish,1
4223,viewer_04223,viewer04223@example.invalid,,20230220,United States,North America,45+,Search,English,1
4224,viewer_04224,viewer04224@example.invalid,,20240112,Japan,APAC,25-34,Referral,Japanese,0
4225,viewer_04225,viewer04225@example.invalid,,20250929,Canada,North America,13-17,Organic,French,1
4226,viewer_04226,viewer04226@example.invalid,,20231213,Mexico,Latin America,35-44,Creator,German,1
4227,viewer_04227,viewer04227@example.invalid,,20240921,Indonesia,APAC,18-24,Paid Social,Portuguese,0
4228,viewer_04228,viewer04228@example.invalid,2624,20230913,France,Europe,45+,Search,Spanish,1
4229,viewer_04229,viewer04229@example.invalid,,20230102,Germany,Europe,25-34,Referral,English,1
4230,viewer_04230,viewer04230@example.invalid,,20230202,Brazil,Latin America,13-17,Organic,Japanese,0
4231,viewer_04231,viewer04231@example.invalid,,20250525,United States,North America,35-44,Creator,French,1
4232,viewer_04232,viewer04232@example.invalid,,20230217,Japan,APAC,18-24,Paid Social,German,1
4233,viewer_04233,viewer04233@example.invalid,,20240210,Canada,North America,45+,Search,Portuguese,0
4234,viewer_04234,viewer04234@example.invalid,,20230620,Mexico,Latin America,25-34,Referral,Spanish,1
4235,viewer_04235,viewer04235@example.invalid,208,20230319,Indonesia,APAC,13-17,Organic,English,1
4236,viewer_04236,viewer04236@example.invalid,,20240529,France,Europe,35-44,Creator,Japanese,0
4237,viewer_04237,viewer04237@example.invalid,,20241221,Germany,Europe,18-24,Paid Social,French,1
4238,viewer_04238,viewer04238@example.invalid,,20230618,Brazil,Latin America,45+,Search,German,1
4239,viewer_04239,viewer04239@example.invalid,,20250304,United States,North America,25-34,Referral,Portuguese,0
4240,viewer_04240,viewer04240@example.invalid,,20230212,Japan,APAC,13-17,Organic,Spanish,1
4241,viewer_04241,viewer04241@example.invalid,,20250326,Canada,North America,35-44,Creator,English,1
4242,viewer_04242,viewer04242@example.invalid,1211,20251212,Mexico,Latin America,18-24,Paid Social,Japanese,0
4243,viewer_04243,viewer04243@example.invalid,,20230125,Indonesia,APAC,45+,Search,French,1
4244,viewer_04244,viewer04244@example.invalid,,20230113,France,Europe,25-34,Referral,German,1
4245,viewer_04245,viewer04245@example.invalid,,20230815,Germany,Europe,13-17,Organic,Portuguese,0
4246,viewer_04246,viewer04246@example.invalid,,20231011,Brazil,Latin America,35-44,Creator,Spanish,1
4247,viewer_04247,viewer04247@example.invalid,,20240327,United States,North America,18-24,Paid Social,English,1
4248,viewer_04248,viewer04248@example.invalid,,20250924,Japan,APAC,45+,Search,Japanese,0
4249,viewer_04249,viewer04249@example.invalid,862,20230311,Canada,North America,25-34,Referral,French,1
4250,viewer_04250,viewer04250@example.invalid,,20241117,Mexico,Latin America,13-17,Organic,German,1
4251,viewer_04251,viewer04251@example.invalid,,20240603,Indonesia,APAC,35-44,Creator,Portuguese,0
4252,viewer_04252,viewer04252@example.invalid,,20240130,France,Europe,18-24,Paid Social,Spanish,1
4253,viewer_04253,viewer04253@example.invalid,,20241110,Germany,Europe,45+,Search,English,1
4254,viewer_04254,viewer04254@example.invalid,,20231203,Brazil,Latin America,25-34,Referral,Japanese,0
4255,viewer_04255,viewer04255@example.invalid,,20251121,United States,North America,13-17,Organic,French,1
4256,viewer_04256,viewer04256@example.invalid,1005,20241106,Japan,APAC,35-44,Creator,German,1
4257,viewer_04257,viewer04257@example.invalid,,20240923,Canada,North America,18-24,Paid Social,Portuguese,0
4258,viewer_04258,viewer04258@example.invalid,,20250122,Mexico,Latin America,45+,Search,Spanish,1
4259,viewer_04259,viewer04259@example.invalid,,20230303,Indonesia,APAC,25-34,Referral,English,1
4260,viewer_04260,viewer04260@example.invalid,,20230117,France,Europe,13-17,Organic,Japanese,0
4261,viewer_04261,viewer04261@example.invalid,,20240629,Germany,Europe,35-44,Creator,French,1
4262,viewer_04262,viewer04262@example.invalid,,20241002,Brazil,Latin America,18-24,Paid Social,German,1
4263,viewer_04263,viewer04263@example.invalid,3247,20251118,United States,North America,45+,Search,Portuguese,0
4264,viewer_04264,viewer04264@example.invalid,,20230628,Japan,APAC,25-34,Referral,Spanish,1
4265,viewer_04265,viewer04265@example.invalid,,20250722,Canada,North America,13-17,Organic,English,1
4266,viewer_04266,viewer04266@example.invalid,,20240818,Mexico,Latin America,35-44,Creator,Japanese,0
4267,viewer_04267,viewer04267@example.invalid,,20250621,Indonesia,APAC,18-24,Paid Social,French,1
4268,viewer_04268,viewer04268@example.invalid,,20241005,France,Europe,45+,Search,German,1
4269,viewer_04269,viewer04269@example.invalid,,20240520,Germany,Europe,25-34,Referral,Portuguese,0
4270,viewer_04270,viewer04270@example.invalid,3139,20241030,Brazil,Latin America,13-17,Organic,Spanish,1
4271,viewer_04271,viewer04271@example.invalid,,20230130,United States,North America,35-44,Creator,English,1
4272,viewer_04272,viewer04272@example.invalid,,20250113,Japan,APAC,18-24,Paid Social,Japanese,0
4273,viewer_04273,viewer04273@example.invalid,,20240517,Canada,North America,45+,Search,French,1
4274,viewer_04274,viewer04274@example.invalid,,20240901,Mexico,Latin America,25-34,Referral,German,1
4275,viewer_04275,viewer04275@example.invalid,,20250531,Indonesia,APAC,13-17,Organic,Portuguese,0
4276,viewer_04276,viewer04276@example.invalid,,20250407,France,Europe,35-44,Creator,Spanish,1
4277,viewer_04277,viewer04277@example.invalid,703,20250911,Germany,Europe,18-24,Paid Social,English,1
4278,viewer_04278,viewer04278@example.invalid,,20250509,Brazil,Latin America,45+,Search,Japanese,0
4279,viewer_04279,viewer04279@example.invalid,,20250623,United States,North America,25-34,Referral,French,1
4280,viewer_04280,viewer04280@example.invalid,,20241025,Japan,APAC,13-17,Organic,German,1
4281,viewer_04281,viewer04281@example.invalid,,20250317,Canada,North America,35-44,Creator,Portuguese,0
4282,viewer_04282,viewer04282@example.invalid,,20230731,Mexico,Latin America,18-24,Paid Social,Spanish,1
4283,viewer_04283,viewer04283@example.invalid,,20231028,Indonesia,APAC,45+,Search,English,1
4284,viewer_04284,viewer04284@example.invalid,591,20241003,France,Europe,25-34,Referral,Japanese,0
4285,viewer_04285,viewer04285@example.invalid,,20230225,Germany,Europe,13-17,Organic,French,1
4286,viewer_04286,viewer04286@example.invalid,,20230902,Brazil,Latin America,35-44,Creator,German,1
4287,viewer_04287,viewer04287@example.invalid,,20240418,United States,North America,18-24,Paid Social,Portuguese,0
4288,viewer_04288,viewer04288@example.invalid,,20240730,Japan,APAC,45+,Search,Spanish,1
4289,viewer_04289,viewer04289@example.invalid,,20240812,Canada,North America,25-34,Referral,English,1
4290,viewer_04290,viewer04290@example.invalid,,20241023,Mexico,Latin America,13-17,Organic,Japanese,0
4291,viewer_04291,viewer04291@example.invalid,1038,20250212,Indonesia,APAC,35-44,Creator,French,1
4292,viewer_04292,viewer04292@example.invalid,,20240903,France,Europe,18-24,Paid Social,German,1
4293,viewer_04293,viewer04293@example.invalid,,20230717,Germany,Europe,45+,Search,Portuguese,0
4294,viewer_04294,viewer04294@example.invalid,,20230617,Brazil,Latin America,25-34,Referral,Spanish,1
4295,viewer_04295,viewer04295@example.invalid,,20240610,United States,North America,13-17,Organic,English,1
4296,viewer_04296,viewer04296@example.invalid,,20240415,Japan,APAC,35-44,Creator,Japanese,0
4297,viewer_04297,viewer04297@example.invalid,,20231206,Canada,North America,18-24,Paid Social,French,1
4298,viewer_04298,viewer04298@example.invalid,2895,20230416,Mexico,Latin America,45+,Search,German,1
4299,viewer_04299,viewer04299@example.invalid,,20230730,Indonesia,APAC,25-34,Referral,Portuguese,0
4300,viewer_04300,viewer04300@example.invalid,,20250724,France,Europe,13-17,Organic,Spanish,1
4301,viewer_04301,viewer04301@example.invalid,,20230424,Germany,Europe,35-44,Creator,English,1
4302,viewer_04302,viewer04302@example.invalid,,20230919,Brazil,Latin America,18-24,Paid Social,Japanese,0
4303,viewer_04303,viewer04303@example.invalid,,20251118,United States,North America,45+,Search,French,1
4304,viewer_04304,viewer04304@example.invalid,,20240117,Japan,APAC,25-34,Referral,German,1
4305,viewer_04305,viewer04305@example.invalid,156,20250512,Canada,North America,13-17,Organic,Portuguese,0
4306,viewer_04306,viewer04306@example.invalid,,20251227,Mexico,Latin America,35-44,Creator,Spanish,1
4307,viewer_04307,viewer04307@example.invalid,,20250401,Indonesia,APAC,18-24,Paid Social,English,1
4308,viewer_04308,viewer04308@example.invalid,,20240607,France,Europe,45+,Search,Japanese,0
4309,viewer_04309,viewer04309@example.invalid,,20230617,Germany,Europe,25-34,Referral,French,1
4310,viewer_04310,viewer04310@example.invalid,,20231007,Brazil,Latin America,13-17,Organic,German,1
4311,viewer_04311,viewer04311@example.invalid,,20240227,United States,North America,35-44,Creator,Portuguese,0
4312,viewer_04312,viewer04312@example.invalid,799,20251126,Japan,APAC,18-24,Paid Social,Spanish,1
4313,viewer_04313,viewer04313@example.invalid,,20231002,Canada,North America,45+,Search,English,1
4314,viewer_04314,viewer04314@example.invalid,,20251225,Mexico,Latin America,25-34,Referral,Japanese,0
4315,viewer_04315,viewer04315@example.invalid,,20240911,Indonesia,APAC,13-17,Organic,French,1
4316,viewer_04316,viewer04316@example.invalid,,20230809,France,Europe,35-44,Creator,German,1
4317,viewer_04317,viewer04317@example.invalid,,20230208,Germany,Europe,18-24,Paid Social,Portuguese,0
4318,viewer_04318,viewer04318@example.invalid,,20240119,Brazil,Latin America,45+,Search,Spanish,1
4319,viewer_04319,viewer04319@example.invalid,928,20230322,United States,North America,25-34,Referral,English,1
4320,viewer_04320,viewer04320@example.invalid,,20240309,Japan,APAC,13-17,Organic,Japanese,0
4321,viewer_04321,viewer04321@example.invalid,,20250604,Canada,North America,35-44,Creator,French,1
4322,viewer_04322,viewer04322@example.invalid,,20241216,Mexico,Latin America,18-24,Paid Social,German,1
4323,viewer_04323,viewer04323@example.invalid,,20241112,Indonesia,APAC,45+,Search,Portuguese,0
4324,viewer_04324,viewer04324@example.invalid,,20251223,France,Europe,25-34,Referral,Spanish,1
4325,viewer_04325,viewer04325@example.invalid,,20250108,Germany,Europe,13-17,Organic,English,1
4326,viewer_04326,viewer04326@example.invalid,3806,20230213,Brazil,Latin America,35-44,Creator,Japanese,0
4327,viewer_04327,viewer04327@example.invalid,,20250926,United States,North America,18-24,Paid Social,French,1
4328,viewer_04328,viewer04328@example.invalid,,20250113,Japan,APAC,45+,Search,German,1
4329,viewer_04329,viewer04329@example.invalid,,20250501,Canada,North America,25-34,Referral,Portuguese,0
4330,viewer_04330,viewer04330@example.invalid,,20250702,Mexico,Latin America,13-17,Organic,Spanish,1
4331,viewer_04331,viewer04331@example.invalid,,20230219,Indonesia,APAC,35-44,Creator,English,1
4332,viewer_04332,viewer04332@example.invalid,,20251116,France,Europe,18-24,Paid Social,Japanese,0
4333,viewer_04333,viewer04333@example.invalid,4073,20230513,Germany,Europe,45+,Search,French,1
4334,viewer_04334,viewer04334@example.invalid,,20250813,Brazil,Latin America,25-34,Referral,German,1
4335,viewer_04335,viewer04335@example.invalid,,20230425,United States,North America,13-17,Organic,Portuguese,0
4336,viewer_04336,viewer04336@example.invalid,,20231026,Japan,APAC,35-44,Creator,Spanish,1
4337,viewer_04337,viewer04337@example.invalid,,20250209,Canada,North America,18-24,Paid Social,English,1
4338,viewer_04338,viewer04338@example.invalid,,20230226,Mexico,Latin America,45+,Search,Japanese,0
4339,viewer_04339,viewer04339@example.invalid,,20250930,Indonesia,APAC,25-34,Referral,French,1
4340,viewer_04340,viewer04340@example.invalid,2022,20230807,France,Europe,13-17,Organic,German,1
4341,viewer_04341,viewer04341@example.invalid,,20230121,Germany,Europe,35-44,Creator,Portuguese,0
4342,viewer_04342,viewer04342@example.invalid,,20230426,Brazil,Latin America,18-24,Paid Social,Spanish,1
4343,viewer_04343,viewer04343@example.invalid,,20230110,United States,North America,45+,Search,English,1
4344,viewer_04344,viewer04344@example.invalid,,20250717,Japan,APAC,25-34,Referral,Japanese,0
4345,viewer_04345,viewer04345@example.invalid,,20241225,Canada,North America,13-17,Organic,French,1
4346,viewer_04346,viewer04346@example.invalid,,20240417,Mexico,Latin America,35-44,Creator,German,1
4347,viewer_04347,viewer04347@example.invalid,976,20250119,Indonesia,APAC,18-24,Paid Social,Portuguese,0
4348,viewer_04348,viewer04348@example.invalid,,20240511,France,Europe,45+,Search,Spanish,1
4349,viewer_04349,viewer04349@example.invalid,,20241104,Germany,Europe,25-34,Referral,English,1
4350,viewer_04350,viewer04350@example.invalid,,20250812,Brazil,Latin America,13-17,Organic,Japanese,0
4351,viewer_04351,viewer04351@example.invalid,,20240101,United States,North America,35-44,Creator,French,1
4352,viewer_04352,viewer04352@example.invalid,,20230304,Japan,APAC,18-24,Paid Social,German,1
4353,viewer_04353,viewer04353@example.invalid,,20230307,Canada,North America,45+,Search,Portuguese,0
4354,viewer_04354,viewer04354@example.invalid,4334,20230329,Mexico,Latin America,25-34,Referral,Spanish,1
4355,viewer_04355,viewer04355@example.invalid,,20241225,Indonesia,APAC,13-17,Organic,English,1
4356,viewer_04356,viewer04356@example.invalid,,20240929,France,Europe,35-44,Creator,Japanese,0
4357,viewer_04357,viewer04357@example.invalid,,20251224,Germany,Europe,18-24,Paid Social,French,1
4358,viewer_04358,viewer04358@example.invalid,,20240229,Brazil,Latin America,45+,Search,German,1
4359,viewer_04359,viewer04359@example.invalid,,20230417,United States,North America,25-34,Referral,Portuguese,0
4360,viewer_04360,viewer04360@example.invalid,,20251116,Japan,APAC,13-17,Organic,Spanish,1
4361,viewer_04361,viewer04361@example.invalid,1445,20230719,Canada,North America,35-44,Creator,English,1
4362,viewer_04362,viewer04362@example.invalid,,20241106,Mexico,Latin America,18-24,Paid Social,Japanese,0
4363,viewer_04363,viewer04363@example.invalid,,20240404,Indonesia,APAC,45+,Search,French,1
4364,viewer_04364,viewer04364@example.invalid,,20240203,France,Europe,25-34,Referral,German,1
4365,viewer_04365,viewer04365@example.invalid,,20231207,Germany,Europe,13-17,Organic,Portuguese,0
4366,viewer_04366,viewer04366@example.invalid,,20230724,Brazil,Latin America,35-44,Creator,Spanish,1
4367,viewer_04367,viewer04367@example.invalid,,20250713,United States,North America,18-24,Paid Social,English,1
4368,viewer_04368,viewer04368@example.invalid,2668,20251224,Japan,APAC,45+,Search,Japanese,0
4369,viewer_04369,viewer04369@example.invalid,,20250212,Canada,North America,25-34,Referral,French,1
4370,viewer_04370,viewer04370@example.invalid,,20240630,Mexico,Latin America,13-17,Organic,German,1
4371,viewer_04371,viewer04371@example.invalid,,20230629,Indonesia,APAC,35-44,Creator,Portuguese,0
4372,viewer_04372,viewer04372@example.invalid,,20241204,France,Europe,18-24,Paid Social,Spanish,1
4373,viewer_04373,viewer04373@example.invalid,,20240615,Germany,Europe,45+,Search,English,1
4374,viewer_04374,viewer04374@example.invalid,,20230729,Brazil,Latin America,25-34,Referral,Japanese,0
4375,viewer_04375,viewer04375@example.invalid,1491,20231228,United States,North America,13-17,Organic,French,1
4376,viewer_04376,viewer04376@example.invalid,,20250808,Japan,APAC,35-44,Creator,German,1
4377,viewer_04377,viewer04377@example.invalid,,20250125,Canada,North America,18-24,Paid Social,Portuguese,0
4378,viewer_04378,viewer04378@example.invalid,,20250602,Mexico,Latin America,45+,Search,Spanish,1
4379,viewer_04379,viewer04379@example.invalid,,20240518,Indonesia,APAC,25-34,Referral,English,1
4380,viewer_04380,viewer04380@example.invalid,,20250325,France,Europe,13-17,Organic,Japanese,0
4381,viewer_04381,viewer04381@example.invalid,,20241120,Germany,Europe,35-44,Creator,French,1
4382,viewer_04382,viewer04382@example.invalid,2660,20230628,Brazil,Latin America,18-24,Paid Social,German,1
4383,viewer_04383,viewer04383@example.invalid,,20251009,United States,North America,45+,Search,Portuguese,0
4384,viewer_04384,viewer04384@example.invalid,,20230929,Japan,APAC,25-34,Referral,Spanish,1
4385,viewer_04385,viewer04385@example.invalid,,20240201,Canada,North America,13-17,Organic,English,1
4386,viewer_04386,viewer04386@example.invalid,,20230829,Mexico,Latin America,35-44,Creator,Japanese,0
4387,viewer_04387,viewer04387@example.invalid,,20250503,Indonesia,APAC,18-24,Paid Social,French,1
4388,viewer_04388,viewer04388@example.invalid,,20240605,France,Europe,45+,Search,German,1
4389,viewer_04389,viewer04389@example.invalid,396,20230726,Germany,Europe,25-34,Referral,Portuguese,0
4390,viewer_04390,viewer04390@example.invalid,,20250801,Brazil,Latin America,13-17,Organic,Spanish,1
4391,viewer_04391,viewer04391@example.invalid,,20250924,United States,North America,35-44,Creator,English,1
4392,viewer_04392,viewer04392@example.invalid,,20250502,Japan,APAC,18-24,Paid Social,Japanese,0
4393,viewer_04393,viewer04393@example.invalid,,20241005,Canada,North America,45+,Search,French,1
4394,viewer_04394,viewer04394@example.invalid,,20230419,Mexico,Latin America,25-34,Referral,German,1
4395,viewer_04395,viewer04395@example.invalid,,20230805,Indonesia,APAC,13-17,Organic,Portuguese,0
4396,viewer_04396,viewer04396@example.invalid,2955,20240220,France,Europe,35-44,Creator,Spanish,1
4397,viewer_04397,viewer04397@example.invalid,,20250424,Germany,Europe,18-24,Paid Social,English,1
4398,viewer_04398,viewer04398@example.invalid,,20230920,Brazil,Latin America,45+,Search,Japanese,0
4399,viewer_04399,viewer04399@example.invalid,,20240607,United States,North America,25-34,Referral,French,1
4400,viewer_04400,viewer04400@example.invalid,,20250331,Japan,APAC,13-17,Organic,German,1
4401,viewer_04401,viewer04401@example.invalid,,20230507,Canada,North America,35-44,Creator,Portuguese,0
4402,viewer_04402,viewer04402@example.invalid,,20250910,Mexico,Latin America,18-24,Paid Social,Spanish,1
4403,viewer_04403,viewer04403@example.invalid,593,20230719,Indonesia,APAC,45+,Search,English,1
4404,viewer_04404,viewer04404@example.invalid,,20250213,France,Europe,25-34,Referral,Japanese,0
4405,viewer_04405,viewer04405@example.invalid,,20231118,Germany,Europe,13-17,Organic,French,1
4406,viewer_04406,viewer04406@example.invalid,,20240721,Brazil,Latin America,35-44,Creator,German,1
4407,viewer_04407,viewer04407@example.invalid,,20231018,United States,North America,18-24,Paid Social,Portuguese,0
4408,viewer_04408,viewer04408@example.invalid,,20230317,Japan,APAC,45+,Search,Spanish,1
4409,viewer_04409,viewer04409@example.invalid,,20230625,Canada,North America,25-34,Referral,English,1
4410,viewer_04410,viewer04410@example.invalid,2836,20240915,Mexico,Latin America,13-17,Organic,Japanese,0
4411,viewer_04411,viewer04411@example.invalid,,20230805,Indonesia,APAC,35-44,Creator,French,1
4412,viewer_04412,viewer04412@example.invalid,,20251102,France,Europe,18-24,Paid Social,German,1
4413,viewer_04413,viewer04413@example.invalid,,20240521,Germany,Europe,45+,Search,Portuguese,0
4414,viewer_04414,viewer04414@example.invalid,,20240923,Brazil,Latin America,25-34,Referral,Spanish,1
4415,viewer_04415,viewer04415@example.invalid,,20231007,United States,North America,13-17,Organic,English,1
4416,viewer_04416,viewer04416@example.invalid,,20231207,Japan,APAC,35-44,Creator,Japanese,0
4417,viewer_04417,viewer04417@example.invalid,3772,20250706,Canada,North America,18-24,Paid Social,French,1
4418,viewer_04418,viewer04418@example.invalid,,20230212,Mexico,Latin America,45+,Search,German,1
4419,viewer_04419,viewer04419@example.invalid,,20240314,Indonesia,APAC,25-34,Referral,Portuguese,0
4420,viewer_04420,viewer04420@example.invalid,,20240204,France,Europe,13-17,Organic,Spanish,1
4421,viewer_04421,viewer04421@example.invalid,,20231208,Germany,Europe,35-44,Creator,English,1
4422,viewer_04422,viewer04422@example.invalid,,20250114,Brazil,Latin America,18-24,Paid Social,Japanese,0
4423,viewer_04423,viewer04423@example.invalid,,20240830,United States,North America,45+,Search,French,1
4424,viewer_04424,viewer04424@example.invalid,3465,20230403,Japan,APAC,25-34,Referral,German,1
4425,viewer_04425,viewer04425@example.invalid,,20250815,Canada,North America,13-17,Organic,Portuguese,0
4426,viewer_04426,viewer04426@example.invalid,,20230125,Mexico,Latin America,35-44,Creator,Spanish,1
4427,viewer_04427,viewer04427@example.invalid,,20250407,Indonesia,APAC,18-24,Paid Social,English,1
4428,viewer_04428,viewer04428@example.invalid,,20251010,France,Europe,45+,Search,Japanese,0
4429,viewer_04429,viewer04429@example.invalid,,20240801,Germany,Europe,25-34,Referral,French,1
4430,viewer_04430,viewer04430@example.invalid,,20230824,Brazil,Latin America,13-17,Organic,German,1
4431,viewer_04431,viewer04431@example.invalid,2441,20230707,United States,North America,35-44,Creator,Portuguese,0
4432,viewer_04432,viewer04432@example.invalid,,20250521,Japan,APAC,18-24,Paid Social,Spanish,1
4433,viewer_04433,viewer04433@example.invalid,,20230721,Canada,North America,45+,Search,English,1
4434,viewer_04434,viewer04434@example.invalid,,20251016,Mexico,Latin America,25-34,Referral,Japanese,0
4435,viewer_04435,viewer04435@example.invalid,,20251028,Indonesia,APAC,13-17,Organic,French,1
4436,viewer_04436,viewer04436@example.invalid,,20240902,France,Europe,35-44,Creator,German,1
4437,viewer_04437,viewer04437@example.invalid,,20230214,Germany,Europe,18-24,Paid Social,Portuguese,0
4438,viewer_04438,viewer04438@example.invalid,1664,20251030,Brazil,Latin America,45+,Search,Spanish,1
4439,viewer_04439,viewer04439@example.invalid,,20250510,United States,North America,25-34,Referral,English,1
4440,viewer_04440,viewer04440@example.invalid,,20231212,Japan,APAC,13-17,Organic,Japanese,0
4441,viewer_04441,viewer04441@example.invalid,,20240306,Canada,North America,35-44,Creator,French,1
4442,viewer_04442,viewer04442@example.invalid,,20241105,Mexico,Latin America,18-24,Paid Social,German,1
4443,viewer_04443,viewer04443@example.invalid,,20240514,Indonesia,APAC,45+,Search,Portuguese,0
4444,viewer_04444,viewer04444@example.invalid,,20250411,France,Europe,25-34,Referral,Spanish,1
4445,viewer_04445,viewer04445@example.invalid,344,20240526,Germany,Europe,13-17,Organic,English,1
4446,viewer_04446,viewer04446@example.invalid,,20251023,Brazil,Latin America,35-44,Creator,Japanese,0
4447,viewer_04447,viewer04447@example.invalid,,20241123,United States,North America,18-24,Paid Social,French,1
4448,viewer_04448,viewer04448@example.invalid,,20230419,Japan,APAC,45+,Search,German,1
4449,viewer_04449,viewer04449@example.invalid,,20250817,Canada,North America,25-34,Referral,Portuguese,0
4450,viewer_04450,viewer04450@example.invalid,,20230715,Mexico,Latin America,13-17,Organic,Spanish,1
4451,viewer_04451,viewer04451@example.invalid,,20231109,Indonesia,APAC,35-44,Creator,English,1
4452,viewer_04452,viewer04452@example.invalid,2522,20250320,France,Europe,18-24,Paid Social,Japanese,0
4453,viewer_04453,viewer04453@example.invalid,,20250626,Germany,Europe,45+,Search,French,1
4454,viewer_04454,viewer04454@example.invalid,,20231205,Brazil,Latin America,25-34,Referral,German,1
4455,viewer_04455,viewer04455@example.invalid,,20240916,United States,North America,13-17,Organic,Portuguese,0
4456,viewer_04456,viewer04456@example.invalid,,20231227,Japan,APAC,35-44,Creator,Spanish,1
4457,viewer_04457,viewer04457@example.invalid,,20230513,Canada,North America,18-24,Paid Social,English,1
4458,viewer_04458,viewer04458@example.invalid,,20231223,Mexico,Latin America,45+,Search,Japanese,0
4459,viewer_04459,viewer04459@example.invalid,1108,20240613,Indonesia,APAC,25-34,Referral,French,1
4460,viewer_04460,viewer04460@example.invalid,,20231226,France,Europe,13-17,Organic,German,1
4461,viewer_04461,viewer04461@example.invalid,,20230515,Germany,Europe,35-44,Creator,Portuguese,0
4462,viewer_04462,viewer04462@example.invalid,,20250918,Brazil,Latin America,18-24,Paid Social,Spanish,1
4463,viewer_04463,viewer04463@example.invalid,,20240126,United States,North America,45+,Search,English,1
4464,viewer_04464,viewer04464@example.invalid,,20250903,Japan,APAC,25-34,Referral,Japanese,0
4465,viewer_04465,viewer04465@example.invalid,,20231205,Canada,North America,13-17,Organic,French,1
4466,viewer_04466,viewer04466@example.invalid,4159,20240428,Mexico,Latin America,35-44,Creator,German,1
4467,viewer_04467,viewer04467@example.invalid,,20231110,Indonesia,APAC,18-24,Paid Social,Portuguese,0
4468,viewer_04468,viewer04468@example.invalid,,20240306,France,Europe,45+,Search,Spanish,1
4469,viewer_04469,viewer04469@example.invalid,,20240515,Germany,Europe,25-34,Referral,English,1
4470,viewer_04470,viewer04470@example.invalid,,20250131,Brazil,Latin America,13-17,Organic,Japanese,0
4471,viewer_04471,viewer04471@example.invalid,,20230911,United States,North America,35-44,Creator,French,1
4472,viewer_04472,viewer04472@example.invalid,,20231113,Japan,APAC,18-24,Paid Social,German,1
4473,viewer_04473,viewer04473@example.invalid,2651,20230831,Canada,North America,45+,Search,Portuguese,0
4474,viewer_04474,viewer04474@example.invalid,,20251229,Mexico,Latin America,25-34,Referral,Spanish,1
4475,viewer_04475,viewer04475@example.invalid,,20241101,Indonesia,APAC,13-17,Organic,English,1
4476,viewer_04476,viewer04476@example.invalid,,20240830,France,Europe,35-44,Creator,Japanese,0
4477,viewer_04477,viewer04477@example.invalid,,20250614,Germany,Europe,18-24,Paid Social,French,1
4478,viewer_04478,viewer04478@example.invalid,,20230906,Brazil,Latin America,45+,Search,German,1
4479,viewer_04479,viewer04479@example.invalid,,20250811,United States,North America,25-34,Referral,Portuguese,0
4480,viewer_04480,viewer04480@example.invalid,3975,20240908,Japan,APAC,13-17,Organic,Spanish,1
4481,viewer_04481,viewer04481@example.invalid,,20250510,Canada,North America,35-44,Creator,English,1
